region_id,name,level,parent
13051022,Graal-Müritz,lau,13051
13051023,Grammow,lau,13051
13051028,Hohenfelde,lau,13051
13051033,Kassow,lau,13051
13051034,Kavelstorf,lau,13051
13051035,Kessin,lau,13051
13051036,Kirch Mulsow,lau,13051
13051037,Klein Kussewitz,lau,13051
13051040,Kritzmow,lau,13051
13051041,"Kröpelin, Stadt",lau,13051
13051042,"Kühlungsborn, Stadt",lau,13051
13051043,Lambrechtshagen,lau,13051
13051044,Lieblingshof,lau,13051
13051045,Mandelshagen,lau,13051
13051046,Mönchhagen,lau,13051
13051047,"Neubukow, Stadt",lau,13051
13051049,Nienhagen,lau,13051
13051050,Nustrow,lau,13051
13051051,Papendorf,lau,13051
13051053,Pölchow,lau,13051
13051054,Poppendorf,lau,13051
13051055,Prisannewitz,lau,13051
13051059,Reddelich,lau,13051
13051062,"Rerik, Stadt",lau,13051
13051063,Retschow,lau,13051
13051064,Roggentin,lau,13051
13051066,Rövershagen,lau,13051
13051067,Rukieten,lau,13051
13051068,Sanitz,lau,13051
13051071,"Schwaan, Stadt",lau,13051
13051072,Selpin,lau,13051
13051073,Stäbelow,lau,13051
13051074,Steffenshagen,lau,13051
13051075,Steinfeld,lau,13051
13051076,Stubbendorf,lau,13051
13051077,"Tessin, Stadt",lau,13051
13051078,Thelkow,lau,13051
13051079,Thulendorf,lau,13051
13051080,Vorbeck,lau,13051
13051082,Wiendorf,lau,13051
13051083,Wittenbeck,lau,13051
13051084,Zarnewanz,lau,13051
13051085,Ziesendorf,lau,13051
13051086,Satow,lau,13051
13051087,Am Salzhaff,lau,13051
13051088,Carinerland,lau,13051
13051089,Dummerstorf,lau,13051
13052001,Alt Tellin,lau,13052
13052002,Altenhagen,lau,13052
13052003,"Altentreptow, Stadt",lau,13052
13052004,Bartow,lau,13052
13052005,Basedow,lau,13052
13052007,Beggerow,lau,13052
13052008,Bentzin,lau,13052
13052010,Bredenfelde,lau,13052
13052011,Breesen,lau,13052
13052012,Breest,lau,13052
13052013,Briggow,lau,13052
13052015,Burow,lau,13052
13052016,Daberkow,lau,13052
13052017,"Dargun, Stadt",lau,13052
13052018,"Demmin, Hansestadt",lau,13052
13052019,Duckow,lau,13052
13052020,Düvier,lau,13052
13052021,Faulenrost,lau,13052
13052022,Gielow,lau,13052
13052024,Gnevkow,lau,13052
13052025,Golchen,lau,13052
13052026,Görmin,lau,13052
13052028,Grammentin,lau,13052
13052029,Grapzow,lau,13052
13052030,Grischow,lau,13052
13052032,Groß Teetzleben,lau,13052
13052033,Gültz,lau,13052
13052034,Gülzow,lau,13052
13052035,Hohenbollentin,lau,13052
13052038,Ivenack,lau,13052
13052039,"Jarmen, Stadt",lau,13052
13052040,Jürgenstorf,lau,13052
13052042,Kittendorf,lau,13052
13052044,Knorrendorf,lau,13052
13052045,Kriesow,lau,13052
13052046,Kruckow,lau,13052
13052047,Kummerow,lau,13052
13052048,Lindenberg,lau,13052
13052049,"Loitz, Stadt",lau,13052
13052050,"Malchin, Stadt",lau,13052
13052051,Meesiger,lau,13052
13052053,Mölln,lau,13052
13052054,Kentzlin,lau,13052
13052055,"Neukalen, Stadt",lau,13052
13052056,Nossendorf,lau,13052
13052059,Pripsleben,lau,13052
13052062,Remplin,lau,13052
13052063,Ritzerow,lau,13052
13052064,Röckwitz,lau,13052
13052065,Rosenow,lau,13052
13052067,Sarow,lau,13052
13052070,Schönfeld,lau,13052
13052071,Siedenbollentin,lau,13052
13052073,Sommersdorf,lau,13052
13052074,"Stavenhagen, Reuterstadt, Stadt",lau,13052
13052078,Tutow,lau,13052
13052079,Tützpatz,lau,13052
13052082,Verchen,lau,13052
13052083,Völschow,lau,13052
13052085,Warrenzin,lau,13052
13052086,Werder,lau,13052
13052087,Wildberg,lau,13052
13052088,Wolde,lau,13052
13052092,Zettemin,lau,13052
13052093,Borrentin,lau,13052
13052094,Hohenmocker,lau,13052
13052095,Kletzin,lau,13052
13052096,Siedenbrünzow,lau,13052
13052097,Utzedel,lau,13052
13052098,Sassen-Trantow,lau,13052
13053002,Alt Sührkow,lau,13053
13053003,Altkalen,lau,13053
13053004,Baumgarten,lau,13053
13053005,Behren-Lübchin,lau,13053
13053007,Bernitt,lau,13053
13053008,Boddin,lau,13053
13053013,"Bützow, Stadt",lau,13053
13053015,Dahmen,lau,13053
13053016,Dalkendorf,lau,13053
13053017,Diekhof,lau,13053
13053019,Dreetz,lau,13053
13053020,Finkenthal,lau,13053
13053021,Glasewitz,lau,13053
13053022,"Gnoien, Stadt",lau,13053
13053026,Groß Roge,lau,13053
13053027,Groß Schwiesow,lau,13053
13053028,Groß Wokern,lau,13053
13053029,Groß Wüstenfelde,lau,13053
13053031,"Güstrow, Stadt",lau,13053
13053032,Gutow,lau,13053
13053033,Hohen Demzin,lau,13053
13053034,Hohen Sprenz,lau,13053
13053035,Hoppenrade,lau,13053
13053036,Jördenstorf,lau,13053
13053037,Jürgenshagen,lau,13053
13053039,Klein Belitz,lau,13053
13053041,Klein Upahl,lau,13053
13053043,"Krakow am See, Stadt",lau,13053
13053044,Kuchelmiß,lau,13053
13053045,Kuhs,lau,13053
13053047,"Laage, Stadt",lau,13053
13053048,Lalendorf,lau,13053
13053049,Langhagen,lau,13053
13053050,Lelkendorf,lau,13053
13053054,Lohmen,lau,13053
13053056,Lühburg,lau,13053
13053057,Lüssow,lau,13053
13053060,Mistorf,lau,13053
13053062,Mühl Rosin,lau,13053
13053067,Penzin,lau,13053
13053068,Plaaz,lau,13053
13053075,Reimershagen,lau,13053
13053078,Rühn,lau,13053
13053080,Sarmstorf,lau,13053
13053083,Steinhagen,lau,13053
13053086,Tarnow,lau,13053
13053087,"Teterow, Stadt",lau,13053
13053088,Thürkow,lau,13053
13053091,Walkendorf,lau,13053
13053092,Wardow,lau,13053
13053093,Warnkenhagen,lau,13053
13053094,Warnow,lau,13053
13053095,Wasdow,lau,13053
13053098,Zehna,lau,13053
13053099,Zepelin,lau,13053
13053102,Dobbin-Linstow,lau,13053
13053103,Dolgen am See,lau,13053
13053104,Gülzow-Prüzen,lau,13053
13053105,Schorssow,lau,13053
13053106,Schwasdorf,lau,13053
13053107,Sukow-Levitzow,lau,13053
13053109,Prebberede,lau,13053
13054001,Alt Krenzlin,lau,13054
13054002,Alt Zachun,lau,13054
13054003,Balow,lau,13054
13054004,Bandenitz,lau,13054
13054007,Belsch,lau,13054
13054009,Besitz,lau,13054
13054010,Blievenstorf,lau,13054
13054011,Bobzin,lau,13054
13054013,"Boizenburg/Elbe, Stadt",lau,13054
13054014,Brahlstorf,lau,13054
13054015,Brenz,lau,13054
13054016,Bresegard bei Picher,lau,13054
13054017,Bresegard bei Eldena,lau,13054
13054018,Brunow,lau,13054
13054021,Dambeck,lau,13054
13054022,Dersenow,lau,13054
13054024,"Dömitz, Stadt",lau,13054
13054027,Dümmer,lau,13054
13054028,Eldena,lau,13054
13054030,Gallin,lau,13054
13054031,Gammelin,lau,13054
13054034,Göhlen,lau,13054
13054035,Gorlosen,lau,13054
13054037,"Grabow, Stadt",lau,13054
13054039,Gresse,lau,13054
13054040,Greven,lau,13054
13054041,Groß Krams,lau,13054
13054042,Groß Laasch,lau,13054
13054043,"Hagenow, Stadt",lau,13054
13054045,Holthusen,lau,13054
13054046,Hoort,lau,13054
13054047,Hülseburg,lau,13054
13054049,Karenz,lau,13054
13054051,Karstädt,lau,13054
13054052,Kirch Jesar,lau,13054
13054054,Klein Rogahn,lau,13054
13054056,Kogel,lau,13054
13054057,Körchow,lau,13054
13054058,Kremmin,lau,13054
13054060,Kuhstorf,lau,13054
13054063,Lehsen,lau,13054
13054064,Leussow,lau,13054
13054065,Lübesse,lau,13054
13054066,Lüblow,lau,13054
13054067,"Lübtheen, Stadt",lau,13054
13054069,"Ludwigslust, Stadt",lau,13054
13054071,Malk Göhren,lau,13054
13054072,Malliß,lau,13054
13054074,Milow,lau,13054
13054075,Möllenbeck,lau,13054
13054076,Moraas,lau,13054
13054077,Muchow,lau,13054
13054078,Neu Gülze,lau,13054
13054079,Neu Kaliß,lau,13054
13054081,"Neustadt-Glewe, Stadt",lau,13054
13054083,Nostorf,lau,13054
13054084,Pampow,lau,13054
13054086,Pätow-Steegen,lau,13054
13054087,Picher,lau,13054
13054089,Prislich,lau,13054
13054090,Pritzier,lau,13054
13054091,Rastow,lau,13054
13054092,Redefin,lau,13054
13054095,Schossin,lau,13054
13054096,Schwanheide,lau,13054
13054097,Setzin,lau,13054
13054098,Steesow,lau,13054
13054099,Stralendorf,lau,13054
13054100,Strohkirchen,lau,13054
13054101,Sülstorf,lau,13054
13054102,Teldau,lau,13054
13054103,Tessin b. Boizenburg,lau,13054
13054106,Toddin,lau,13054
13054107,Uelitz,lau,13054
13054109,Vellahn,lau,13054
13054110,Vielank,lau,13054
13054111,Warlitz,lau,13054
13054112,Warlow,lau,13054
13054113,Warsow,lau,13054
13054117,"Wittenburg, Stadt",lau,13054
13054118,Wittenförden,lau,13054
13054119,Wöbbelin,lau,13054
13054121,"Zarrentin am Schaalsee, Stadt",lau,13054
13054122,Zierzow,lau,13054
13054123,Zülow,lau,13054
13054124,Wittendörp,lau,13054
13054125,Grebs-Niendorf,lau,13054
13054126,Lüttow-Valluhn,lau,13054
13054127,Bengerstorf,lau,13054
13055002,Beseritz,lau,13055
13055003,Blankenhof,lau,13055
13055004,Blankensee,lau,13055
13055005,Blumenholz,lau,13055
13055008,Brunn,lau,13055
13055009,"Burg Stargard, Stadt",lau,13055
13055010,Cammin,lau,13055
13055011,Carpin,lau,13055
13055012,Cölpin,lau,13055
13055020,"Friedland, Stadt",lau,13055
13055021,Genzkow,lau,13055
13055022,Glienke,lau,13055
13055023,Godendorf,lau,13055
13055028,Groß Nemerow,lau,13055
13055029,Grünow,lau,13055
13055032,Hohenzieritz,lau,13055
13055033,Holldorf,lau,13055
13055035,Klein Vielen,lau,13055
13055037,Kratzeburg,lau,13055
13055039,Kublank,lau,13055
13055043,Mildenitz,lau,13055
13055044,"Mirow, Stadt",lau,13055
13055045,Möllenbeck,lau,13055
13055046,Neddemin,lau,13055
13055047,Neetzka,lau,13055
13055049,Neuenkirchen,lau,13055
13055050,"Neustrelitz, Stadt",lau,13055
13055051,Neverin,lau,13055
13055053,Petersdorf,lau,13055
13055054,Pragsdorf,lau,13055
13055055,Priepert,lau,13055
13055058,Roggentin,lau,13055
13055061,Schönbeck,lau,13055
13055062,Schönhausen,lau,13055
13055066,Staven,lau,13055
13055068,Teschendorf,lau,13055
13055069,Trollenhagen,lau,13055
13055070,Userin,lau,13055
13055071,Voigtsdorf,lau,13055
13055074,"Wesenberg,Stadt",lau,13055
13055076,Woggersin,lau,13055
13055078,"Woldegk, Stadt",lau,13055
13055079,Wulkenzin,lau,13055
13055080,Wustrow,lau,13055
13055081,Zirzow,lau,13055
13055082,Feldberger Seenlandschaft,lau,13055
13055083,Groß Miltzow,lau,13055
13055084,Helpt,lau,13055
13055085,Eichhorst,lau,13055
13055086,Wokuhl-Dabelow,lau,13055
13055087,Lindetal,lau,13055
13055088,Datzetal,lau,13055
13055089,Galenbeck,lau,13055
13055090,Sponholz,lau,13055
13056004,Alt Schwerin,lau,13056
13056005,Altenhof,lau,13056
13056006,Ankershagen,lau,13056
13056007,Bollewick,lau,13056
13056008,Buchholz,lau,13056
13056009,Bütow,lau,13056
13056010,Fincken,lau,13056
13056011,Göhren-Lebbin,lau,13056
13056012,Gotthun,lau,13056
13056013,Grabow-Below,lau,13056
13056014,Grabowhöfe,lau,13056
13056015,Groß Dratow,lau,13056
13056016,Groß Flotow,lau,13056
13056017,Groß Gievitz,lau,13056
13056018,Groß Kelle,lau,13056
13056019,Groß Plasten,lau,13056
13056020,Groß Vielen,lau,13056
13056022,Hinrichshagen,lau,13056
13056023,Hohen Wangelin,lau,13056
13056024,Jabel,lau,13056
13056025,Jaebetz,lau,13056
13056026,Kambs,lau,13056
13056027,Kargow,lau,13056
13056028,Kieve,lau,13056
13056029,Klein Lukow,lau,13056
13056030,Klink,lau,13056
13056031,Klocksin,lau,13056
13056033,Krukow,lau,13056
13056035,Lapitz,lau,13056
13056036,Lärz,lau,13056
13056037,Leizen,lau,13056
13056039,Ludorf,lau,13056
13056041,"Malchow, Stadt",lau,13056
13056042,Mallin,lau,13056
13056043,Marihn,lau,13056
13056044,Massow,lau,13056
13056045,Melz,lau,13056
13056047,Möllenhagen,lau,13056
13056048,Mollenstorf,lau,13056
13056049,Moltzow,lau,13056
13056050,Neu Gaarz,lau,13056
13056051,Nossentiner Hütte,lau,13056
13056052,Penkow,lau,13056
13056053,"Penzlin, Stadt",lau,13056
13056054,Priborn,lau,13056
13056055,Puchow,lau,13056
13056056,Rechlin,lau,13056
13056057,"Röbel/Müritz, Stadt",lau,13056
13056060,Schloen,lau,13056
13056061,Schwarz,lau,13056
13056062,Schwinkendorf,lau,13056
13056063,Sietow,lau,13056
13056064,Silz,lau,13056
13056065,Stuer,lau,13056
13056066,Torgelow am See,lau,13056
13056067,Varchentin,lau,13056
13056068,Vielist,lau,13056
13056069,Vipperow,lau,13056
13056070,Vollrathsruhe,lau,13056
13056071,Walow,lau,13056
13056072,"Waren (Müritz), Stadt",lau,13056
13056073,Wredenhagen,lau,13056
13056074,Zepkow,lau,13056
13056075,Zislow,lau,13056
13056076,Fünfseen,lau,13056
13056077,Lansen-Schönau,lau,13056
13057002,Ahrenshoop,lau,13057
13057005,Altenpleen,lau,13057
13057006,"Bad Sülze, Stadt",lau,13057
13057008,Bartelshagen II b. Barth,lau,13057
13057009,"Barth, Stadt",lau,13057
13057011,Behnkendorf,lau,13057
13057013,Born a. Darß,lau,13057
13057014,Brandshagen,lau,13057
13057020,Dettmannsdorf,lau,13057
13057021,Deyelsdorf,lau,13057
13057022,Dierhagen,lau,13057
13057024,Drechow,lau,13057
13057026,Eixen,lau,13057
13057027,Elmenhorst,lau,13057
13057028,"Franzburg, Stadt",lau,13057
13057029,Fuhlendorf,lau,13057
13057030,Glewitz,lau,13057
13057031,Grammendorf,lau,13057
13057032,Gransebieth,lau,13057
13057036,"Grimmen, Stadt",lau,13057
13057037,Groß Kordshagen,lau,13057
13057038,Groß Mohrdorf,lau,13057
13057039,Horst,lau,13057
13057040,Hugoldsdorf,lau,13057
13057041,Jakobsdorf,lau,13057
13057043,Karnin,lau,13057
13057046,Kirchdorf,lau,13057
13057047,Klausdorf,lau,13057
13057049,Kramerhof,lau,13057
13057051,Kummerow,lau,13057
13057054,Löbnitz,lau,13057
13057055,Lüdershagen,lau,13057
13057056,Lüssow,lau,13057
13057057,"Marlow, Stadt",lau,13057
13057059,Miltzow,lau,13057
13057060,Neu Bartelshagen,lau,13057
13057062,Niepars,lau,13057
13057064,Pantelitz,lau,13057
13057065,Papenhagen,lau,13057
13057067,Preetz,lau,13057
13057068,Prerow,lau,13057
13057069,Prohn,lau,13057
13057070,Pruchten,lau,13057
13057073,Reinberg,lau,13057
13057074,"Ribnitz-Damgarten, Stadt",lau,13057
13057075,"Richtenberg, Stadt",lau,13057
13057076,Saal,lau,13057
13057077,Schlemmin,lau,13057
13057079,Semlow,lau,13057
13057081,Splietsdorf,lau,13057
13057083,Steinhagen,lau,13057
13057085,"Tribsees, Stadt",lau,13057
13057086,Trinwillershagen,lau,13057
13057087,Velgast,lau,13057
13057088,Weitenhagen,lau,13057
13057089,Wendisch Baggendorf,lau,13057
13057090,Wendorf,lau,13057
13057091,Wieck a. Darß,lau,13057
13057092,Wilmshagen,lau,13057
13057093,Wittenhagen,lau,13057
13057094,Wustrow,lau,13057
13057095,Zarrendorf,lau,13057
13057096,Zingst,lau,13057
13057097,Süderholz,lau,13057
13057098,Divitz-Spoldershagen,lau,13057
13057099,Gremersdorf-Buchholz,lau,13057
13057100,Millienhagen-Oebelitz,lau,13057
13057101,Kenz-Küstrow,lau,13057
13057102,Ahrenshagen-Daskow,lau,13057
13057103,Lindholz,lau,13057
13057104,Sundhagen,lau,13057
13058001,Alt Meteln,lau,13058
13058003,Bad Kleinen,lau,13058
13058004,Badow,lau,13058
13058005,Barnekow,lau,13058
13058007,Benz,lau,13058
13058008,Bernstorf,lau,13058
13058009,Bibow,lau,13058
13058010,Blowatz,lau,13058
13058012,Boiensdorf,lau,13058
13058014,Boltenhagen,lau,13058
13058015,Börzow,lau,13058
13058016,Brüsewitz,lau,13058
13058018,Carlow,lau,13058
13058019,Cramonshagen,lau,13058
13058020,Dalberg-Wendelstorf,lau,13058
13058021,Damshagen,lau,13058
13058022,"Dassow, Stadt",lau,13058
13058023,Dechow,lau,13058
13058025,Dorf Mecklenburg,lau,13058
13058026,Dragun,lau,13058
13058028,"Gadebusch, Stadt",lau,13058
13058029,Gägelow,lau,13058
13058030,Glasin,lau,13058
13058031,Gottesgabe,lau,13058
13058032,Grambow,lau,13058
13058034,"Grevesmühlen, Stadt",lau,13058
13058035,Grieben,lau,13058
13058038,Groß Molzahn,lau,13058
13058041,Groß Siemz,lau,13058
13058042,Groß Stieten,lau,13058
13058045,Hanshagen,lau,13058
13058047,Hohen Viecheln,lau,13058
13058048,Holdorf,lau,13058
13058049,Hornstorf,lau,13058
13058050,Insel Poel,lau,13058
13058051,Jesendorf,lau,13058
13058053,Klein Trebbow,lau,13058
13058054,"Klütz, Stadt",lau,13058
13058055,Kneese,lau,13058
13058056,Köchelstorf,lau,13058
13058058,Krembz,lau,13058
13058059,Krusenhagen,lau,13058
13058060,Lockwisch,lau,13058
13058062,Lübberstorf,lau,13058
13058063,Lübow,lau,13058
13058064,Lübstorf,lau,13058
13058065,Lüdersdorf,lau,13058
13058066,Lützow,lau,13058
13058067,Mallentin,lau,13058
13058068,Menzendorf,lau,13058
13058069,Metelsdorf,lau,13058
13058071,Mühlen Eichsen,lau,13058
13058072,Nesow,lau,13058
13058073,Neuburg,lau,13058
13058074,"Neukloster, Stadt",lau,13058
13058075,Niendorf,lau,13058
13058076,Papenhusen,lau,13058
13058078,Passee,lau,13058
13058079,Perlin,lau,13058
13058080,Pingelshagen,lau,13058
13058081,Plüschow,lau,13058
13058082,Pokrent,lau,13058
13058084,"Rehna, Stadt",lau,13058
13058085,Renzow,lau,13058
13058086,Rieps,lau,13058
13058087,Roduchelstorf,lau,13058
13058088,Roggendorf,lau,13058
13058089,Roggenstorf,lau,13058
13058090,Rögnitz,lau,13058
13058091,Rüting,lau,13058
13058092,Schimm,lau,13058
13058093,Schlagsdorf,lau,13058
13058094,"Schönberg, Stadt",lau,13058
13058095,Seehof,lau,13058
13058096,Selmsdorf,lau,13058
13058098,Testorf-Steinfort,lau,13058
13058099,Thandorf,lau,13058
13058100,Upahl,lau,13058
13058101,Utecht,lau,13058
13058102,Veelböken,lau,13058
13058103,Ventschow,lau,13058
13058104,Vitense,lau,13058
13058105,"Warin, Stadt",lau,13058
13058106,Warnow,lau,13058
13058107,Wedendorf,lau,13058
13058108,Zickhusen,lau,13058
13058109,Zierow,lau,13058
13058110,Zurow,lau,13058
13058111,Züsow,lau,13058
13058112,Moor-Rolofshagen,lau,13058
13058113,Kalkhorst,lau,13058
13058114,Bobitz,lau,13058
13058115,Königsfeld,lau,13058
13058116,Hohenkirchen,lau,13058
13058117,Schildetal,lau,13058
13058118,Damshagen,lau,13058
13059002,"Anklam, Stadt",lau,13059
13059003,Bandelin,lau,13059
13059005,Bargischow,lau,13059
13059006,Behrenhoff,lau,13059
13059007,Benz,lau,13059
13059008,Blesewitz,lau,13059
13059009,Boldekow,lau,13059
13059011,Brünzow,lau,13059
13059012,Buddenhagen,lau,13059
13059013,Bugewitz,lau,13059
13059014,Buggenhagen,lau,13059
13059015,Butzow,lau,13059
13059016,Dargelin,lau,13059
13059017,Dargen,lau,13059
13059018,Dersekow,lau,13059
13059019,Diedrichshagen,lau,13059
13059020,Drewelow,lau,13059
13059021,Ducherow,lau,13059
13059022,Garz,lau,13059
13059023,Gribow,lau,13059
13059025,Groß Kiesow,lau,13059
13059027,Groß Polzin,lau,13059
13059028,"Gützkow, Stadt",lau,13059
13059029,Hanshagen,lau,13059
13059031,Hinrichshagen,lau,13059
13059032,Hohendorf,lau,13059
13059033,Iven,lau,13059
13059034,Japenzin,lau,13059
13059036,Kamminke,lau,13059
13059037,Karlsburg,lau,13059
13059038,Karlshagen,lau,13059
13059039,Katzow,lau,13059
13059040,Kemnitz,lau,13059
13059041,Klein Bünzow,lau,13059
13059042,Kölzin,lau,13059
13059043,Korswandt,lau,13059
13059044,Koserow,lau,13059
13059045,Krien,lau,13059
13059046,Kröslin,lau,13059
13059047,Krummin,lau,13059
13059048,Krusenfelde,lau,13059
13059049,"Lassan, Stadt",lau,13059
13059050,Levenhagen,lau,13059
13059051,Liepen,lau,13059
13059052,Loddin,lau,13059
13059053,Loissin,lau,13059
13059054,Löwitz,lau,13059
13059055,Lubmin,lau,13059
13059057,Lühmannsdorf,lau,13059
13059058,Lüssow,lau,13059
13059059,Lütow,lau,13059
13059060,Medow,lau,13059
13059062,Mesekenhagen,lau,13059
13059063,Mölschow,lau,13059
13059065,Murchin,lau,13059
13059066,Neetzow,lau,13059
13059069,Neu Boltenhagen,lau,13059
13059070,Neu Kosenow,lau,13059
13059071,Neuendorf A,lau,13059
13059072,Neuendorf B,lau,13059
13059073,Neuenkirchen,lau,13059
13059074,Neuenkirchen,lau,13059
13059075,Peenemünde,lau,13059
13059076,Pelsin,lau,13059
13059077,Postlow,lau,13059
13059078,Pudagla,lau,13059
13059079,Pulow,lau,13059
13059080,Putzar,lau,13059
13059081,Rankwitz,lau,13059
13059083,Rathebur,lau,13059
13059084,Rossin,lau,13059
13059085,Rubenow,lau,13059
13059086,Rubkow,lau,13059
13059087,Sarnow,lau,13059
13059088,Sauzin,lau,13059
13059089,Schmatzin,lau,13059
13059091,Spantekow,lau,13059
13059093,Stolpe,lau,13059
13059094,Stolpe auf Usedom,lau,13059
13059095,Trassenheide,lau,13059
13059096,Ückeritz,lau,13059
13059097,"Usedom, Stadt",lau,13059
13059098,Wackerow,lau,13059
13059099,Weitenhagen,lau,13059
13059100,Wietstock,lau,13059
13059101,"Wolgast, Stadt",lau,13059
13059102,Wrangelsburg,lau,13059
13059103,Wusterhusen,lau,13059
13059104,Zemitz,lau,13059
13059105,Zempin,lau,13059
13059106,Ziethen,lau,13059
13059107,Zinnowitz,lau,13059
13059109,Zirchow,lau,13059
13059110,Züssow,lau,13059
13059111,Mellenthin,lau,13059
13059112,Heringsdorf,lau,13059
13060001,Banzkow,lau,13060
13060003,Barnin,lau,13060
13060004,Blankenberg,lau,13060
13060005,Borkow,lau,13060
13060006,Broock,lau,13060
13060007,"Brüel, Stadt",lau,13060
13060008,Bülow,lau,13060
13060009,Cambs,lau,13060
13060010,"Crivitz, Stadt",lau,13060
13060011,Dabel,lau,13060
13060012,Damm,lau,13060
13060013,Demen,lau,13060
13060014,Diestelow,lau,13060
13060015,Dobbertin,lau,13060
13060016,Domsühl,lau,13060
13060017,Friedrichsruhe,lau,13060
13060020,Ganzlin,lau,13060
13060021,Gischow,lau,13060
13060022,Gneven,lau,13060
13060024,Godern,lau,13060
13060025,Göhren,lau,13060
13060026,"Goldberg, Stadt",lau,13060
13060027,Goldenstädt,lau,13060
13060028,Granzin,lau,13060
13060029,Grebbin,lau,13060
13060030,Groß Godems,lau,13060
13060032,Groß Niendorf,lau,13060
13060033,Herzberg,lau,13060
13060035,Hohen Pritz,lau,13060
13060036,Karbow-Vietlübbe,lau,13060
13060037,Karow,lau,13060
13060038,Karrenzin,lau,13060
13060039,Klinken,lau,13060
13060040,Kobrow,lau,13060
13060041,Kreien,lau,13060
13060042,Kritzow,lau,13060
13060045,Langen Brütz,lau,13060
13060046,Langen Jarchow,lau,13060
13060047,Langenhagen,lau,13060
13060048,Leezen,lau,13060
13060049,"Lübz, Stadt",lau,13060
13060050,Lutheran,lau,13060
13060051,Marnitz,lau,13060
13060052,Matzlow-Garwitz,lau,13060
13060053,Mestlin,lau,13060
13060054,Mustin,lau,13060
13060055,Neu Poserin,lau,13060
13060056,"Parchim, Stadt",lau,13060
13060057,Passow,lau,13060
13060059,Pinnow,lau,13060
13060060,Plate,lau,13060
13060061,"Plau am See, Stadt",lau,13060
13060063,Raben Steinfeld,lau,13060
13060064,Raduhn,lau,13060
13060067,Rom,lau,13060
13060070,Severin,lau,13060
13060071,Siggelkow,lau,13060
13060072,Spornitz,lau,13060
13060073,"Sternberg, Stadt",lau,13060
13060074,Stolpe,lau,13060
13060076,Suckow,lau,13060
13060077,Sukow,lau,13060
13060078,Techentin,lau,13060
13060079,Tessenow,lau,13060
13060080,Tramm,lau,13060
13060081,Wahlstorf,lau,13060
13060082,Weitendorf,lau,13060
13060083,Wendisch Priborn,lau,13060
13060084,Wendisch Waren,lau,13060
13060086,Werder,lau,13060
13060087,Wessin,lau,13060
